time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721424001.029539,500m,428m,1000Mi,350Mi,small
1721424004.0674782,500m,428m,1000Mi,350Mi,small
1721424007.108486,500m,428m,1000Mi,350Mi,small
1721424010.1558433,500m,428m,1000Mi,350Mi,small
1721424013.198938,500m,428m,1000Mi,350Mi,small
1721424016.2756174,500m,454m,1000Mi,347Mi,small
1721424019.3197517,500m,454m,1000Mi,347Mi,small
1721424022.9768953,500m,454m,1000Mi,347Mi,small
1721424026.0188518,500m,454m,1000Mi,347Mi,small
1721424029.0550044,500m,454m,1000Mi,347Mi,small
1721424032.0949583,500m,454m,1000Mi,347Mi,small
1721424035.1355329,500m,454m,1000Mi,347Mi,small
1721424038.1752038,500m,454m,1000Mi,347Mi,small
1721424041.3214462,500m,454m,1000Mi,347Mi,small
1721424044.355557,500m,449m,1000Mi,333Mi,small
1721424047.3979995,500m,449m,1000Mi,333Mi,small
1721424050.4357736,500m,449m,1000Mi,333Mi,small
1721424053.4790788,500m,449m,1000Mi,333Mi,small
1721424056.5741103,500m,449m,1000Mi,333Mi,small
1721424059.6834977,500m,449m,1000Mi,333Mi,small
1721424062.7783237,500m,449m,1000Mi,333Mi,small
1721424065.8200428,500m,449m,1000Mi,333Mi,small
1721424068.8654742,500m,449m,1000Mi,333Mi,small
1721424071.9069211,500m,449m,1000Mi,333Mi,small
1721424074.9433258,500m,440m,1000Mi,350Mi,small
1721424077.9853814,500m,440m,1000Mi,350Mi,small
1721424081.032851,500m,440m,1000Mi,350Mi,small
1721424084.0812337,500m,440m,1000Mi,350Mi,small
1721424087.1209455,500m,440m,1000Mi,350Mi,small
1721424090.1620362,500m,440m,1000Mi,350Mi,small
1721424093.205312,500m,440m,1000Mi,350Mi,small
1721424096.250723,500m,440m,1000Mi,350Mi,small
1721424099.379707,500m,440m,1000Mi,350Mi,small
1721424102.4147112,500m,440m,1000Mi,350Mi,small
1721424105.4510334,500m,456m,1000Mi,345Mi,small
1721424108.5334363,500m,456m,1000Mi,345Mi,small
1721424111.5812707,500m,456m,1000Mi,345Mi,small
1721424114.621391,500m,456m,1000Mi,345Mi,small
1721424117.6585941,500m,456m,1000Mi,345Mi,small
1721424120.706344,500m,456m,1000Mi,345Mi,small
1721424123.7481856,500m,456m,1000Mi,345Mi,small
1721424126.7867763,500m,456m,1000Mi,345Mi,small
1721424129.8325531,500m,456m,1000Mi,345Mi,small
1721424132.8734863,500m,456m,1000Mi,345Mi,small
1721424135.9081178,500m,453m,1000Mi,350Mi,small
1721424138.9496977,500m,453m,1000Mi,350Mi,small
1721424142.0007486,500m,453m,1000Mi,350Mi,small
1721424145.0668752,500m,453m,1000Mi,350Mi,small
1721424148.1121352,500m,453m,1000Mi,350Mi,small
1721424151.1498506,500m,453m,1000Mi,350Mi,small
1721424154.1945212,500m,453m,1000Mi,350Mi,small
1721424157.236546,500m,453m,1000Mi,350Mi,small
1721424160.3120093,500m,453m,1000Mi,350Mi,small
1721424163.345056,500m,453m,1000Mi,350Mi,small
1721424166.385387,500m,453m,1000Mi,345Mi,small
1721424169.4302144,500m,453m,1000Mi,345Mi,small
1721424172.4738338,500m,453m,1000Mi,345Mi,small
1721424175.5344121,500m,453m,1000Mi,345Mi,small
1721424178.576554,500m,453m,1000Mi,345Mi,small
1721424181.6818657,500m,453m,1000Mi,345Mi,small
1721424184.733882,500m,453m,1000Mi,345Mi,small
1721424187.7755013,500m,453m,1000Mi,345Mi,small
1721424190.8139386,500m,453m,1000Mi,345Mi,small
1721424193.8758736,500m,453m,1000Mi,345Mi,small
1721424196.9198098,500m,441m,1000Mi,332Mi,small
1721424199.9639444,500m,441m,1000Mi,332Mi,small
1721424203.1707356,500m,441m,1000Mi,332Mi,small
1721424206.279038,500m,441m,1000Mi,332Mi,small
1721424209.3212132,500m,441m,1000Mi,332Mi,small
1721424212.354019,500m,441m,1000Mi,332Mi,small
1721424215.4085503,500m,441m,1000Mi,332Mi,small
1721424218.4480987,500m,441m,1000Mi,332Mi,small
1721424221.5330057,500m,441m,1000Mi,332Mi,small
1721424224.5701182,500m,445m,1000Mi,350Mi,small
1721424227.6087775,500m,445m,1000Mi,350Mi,small
1721424230.6543922,500m,445m,1000Mi,350Mi,small
1721424233.6991098,500m,445m,1000Mi,350Mi,small
1721424236.7477846,500m,445m,1000Mi,350Mi,small
1721424239.84986,500m,445m,1000Mi,350Mi,small
1721424242.886114,500m,445m,1000Mi,350Mi,small
1721424245.9326715,500m,445m,1000Mi,350Mi,small
1721424248.9699244,500m,445m,1000Mi,350Mi,small
1721424252.0117507,500m,445m,1000Mi,350Mi,small
1721424255.05257,500m,455m,1000Mi,350Mi,small
1721424258.093062,500m,455m,1000Mi,350Mi,small
1721424261.1352808,500m,455m,1000Mi,350Mi,small
1721424264.1746352,500m,455m,1000Mi,350Mi,small
1721424267.2246182,500m,455m,1000Mi,350Mi,small
1721424270.2637346,500m,455m,1000Mi,350Mi,small
1721424273.3085983,500m,455m,1000Mi,350Mi,small
1721424276.3549728,500m,455m,1000Mi,350Mi,small
1721424279.4107218,500m,455m,1000Mi,350Mi,small
1721424282.449169,500m,455m,1000Mi,350Mi,small
1721424285.4841135,500m,411m,1000Mi,350Mi,small
1721424288.525541,500m,411m,1000Mi,350Mi,small
1721424291.5733697,500m,411m,1000Mi,350Mi,small
1721424294.620391,500m,411m,1000Mi,350Mi,small
1721424297.664957,500m,411m,1000Mi,350Mi,small
1721424300.7034752,500m,411m,1000Mi,350Mi,small
1721424303.7471285,500m,411m,1000Mi,350Mi,small
1721424306.786814,500m,411m,1000Mi,350Mi,small
1721424309.8252316,500m,411m,1000Mi,350Mi,small
1721424312.8785527,500m,411m,1000Mi,350Mi,small
1721424315.9175637,500m,430m,1000Mi,350Mi,small
1721424318.9534593,500m,430m,1000Mi,350Mi,small
1721424321.9898314,500m,430m,1000Mi,350Mi,small
1721424325.091945,500m,430m,1000Mi,350Mi,small
1721424328.1424744,500m,430m,1000Mi,350Mi,small
1721424331.1806135,500m,430m,1000Mi,350Mi,small
1721424334.220204,500m,430m,1000Mi,350Mi,small
1721424337.2615814,500m,430m,1000Mi,350Mi,small
1721424340.4148047,500m,430m,1000Mi,350Mi,small
1721424343.4509084,500m,430m,1000Mi,350Mi,small
1721424346.496307,500m,453m,1000Mi,350Mi,small
1721424349.5429094,500m,453m,1000Mi,350Mi,small
1721424352.5836792,500m,453m,1000Mi,350Mi,small
1721424355.65232,500m,453m,1000Mi,350Mi,small
1721424358.696483,500m,453m,1000Mi,350Mi,small
1721424361.7455235,500m,453m,1000Mi,350Mi,small
1721424364.8950205,500m,453m,1000Mi,350Mi,small
1721424367.9387524,500m,453m,1000Mi,350Mi,small
1721424370.9791524,500m,453m,1000Mi,350Mi,small
1721424374.0235727,500m,442m,1000Mi,350Mi,small
1721424377.0734828,500m,442m,1000Mi,350Mi,small
1721424380.1102421,500m,442m,1000Mi,350Mi,small
1721424383.1445203,500m,442m,1000Mi,350Mi,small
1721424386.1823,500m,442m,1000Mi,350Mi,small
1721424389.2190351,500m,442m,1000Mi,350Mi,small
1721424392.470881,500m,442m,1000Mi,350Mi,small
1721424395.5074008,500m,442m,1000Mi,350Mi,small
1721424398.543092,500m,442m,1000Mi,350Mi,small
1721424401.6194878,500m,442m,1000Mi,350Mi,small
1721424404.6624796,500m,453m,1000Mi,350Mi,small
1721424407.7032928,500m,453m,1000Mi,350Mi,small
1721424410.7495704,500m,453m,1000Mi,350Mi,small
1721424413.7920556,500m,453m,1000Mi,350Mi,small
1721424416.846653,500m,453m,1000Mi,350Mi,small
1721424419.8824306,500m,453m,1000Mi,350Mi,small
1721424422.923,500m,453m,1000Mi,350Mi,small
1721424425.9688342,500m,453m,1000Mi,350Mi,small
1721424429.0044794,500m,453m,1000Mi,350Mi,small
1721424432.0398364,500m,453m,1000Mi,350Mi,small
1721424435.0767765,500m,449m,1000Mi,350Mi,small
1721424438.125295,500m,449m,1000Mi,350Mi,small
