time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721416243.81052,1000m,601m,1000Mi,283Mi,nano
1721416246.84866,1000m,376m,1000Mi,275Mi,nano
1721416249.88999,1000m,376m,1000Mi,275Mi,nano
1721416252.93768,1000m,376m,1000Mi,275Mi,nano
1721416255.97589,1000m,376m,1000Mi,275Mi,nano
1721416259.02444,1000m,376m,1000Mi,275Mi,nano
1721416262.07731,1000m,376m,1000Mi,275Mi,nano
1721416265.13281,1000m,376m,1000Mi,275Mi,nano
1721416268.176,1000m,376m,1000Mi,275Mi,nano
1721416271.43589,1000m,376m,1000Mi,275Mi,nano
1721416274.48077,1000m,495m,1000Mi,274Mi,nano
1721416277.52699,1000m,495m,1000Mi,274Mi,nano
1721416280.56529,1000m,495m,1000Mi,274Mi,nano
1721416283.607,1000m,495m,1000Mi,274Mi,nano
1721416286.6998,1000m,495m,1000Mi,274Mi,nano
1721416289.80603,1000m,495m,1000Mi,274Mi,nano
1721416292.85024,1000m,495m,1000Mi,274Mi,nano
1721416295.89742,1000m,495m,1000Mi,274Mi,nano
1721416298.93779,1000m,495m,1000Mi,274Mi,nano
1721416301.98823,1000m,495m,1000Mi,274Mi,nano
1721416305.03064,1000m,449m,1000Mi,288Mi,nano
1721416308.07412,1000m,449m,1000Mi,288Mi,nano
1721416311.11824,1000m,449m,1000Mi,288Mi,nano
1721416314.17069,1000m,449m,1000Mi,288Mi,nano
1721416317.21321,1000m,449m,1000Mi,288Mi,nano
1721416320.259,1000m,449m,1000Mi,288Mi,nano
1721416323.29534,1000m,449m,1000Mi,288Mi,nano
1721416326.39345,1000m,449m,1000Mi,288Mi,nano
1721416329.43109,1000m,449m,1000Mi,288Mi,nano
1721416332.47506,1000m,449m,1000Mi,288Mi,nano
1721416335.52435,1000m,399m,1000Mi,282Mi,nano
1721416338.57447,1000m,399m,1000Mi,282Mi,nano
1721416341.61853,1000m,399m,1000Mi,282Mi,nano
1721416344.65802,1000m,399m,1000Mi,282Mi,nano
1721416347.71059,1000m,399m,1000Mi,282Mi,nano
1721416350.7773,1000m,399m,1000Mi,282Mi,nano
1721416353.82052,1000m,399m,1000Mi,282Mi,nano
1721416356.85711,1000m,399m,1000Mi,282Mi,nano
1721416359.89985,1000m,399m,1000Mi,282Mi,nano
1721416362.94756,1000m,399m,1000Mi,282Mi,nano
1721416365.98528,1000m,383m,1000Mi,285Mi,nano
1721416369.03759,1000m,383m,1000Mi,285Mi,nano
1721416372.08649,1000m,383m,1000Mi,285Mi,nano
1721416375.12527,1000m,383m,1000Mi,285Mi,nano
1721416378.1621,1000m,383m,1000Mi,285Mi,nano
1721416381.20225,1000m,383m,1000Mi,285Mi,nano
1721416384.24305,1000m,383m,1000Mi,285Mi,nano
1721416387.37465,1000m,383m,1000Mi,285Mi,nano
1721416390.42051,1000m,383m,1000Mi,285Mi,nano
1721416393.46191,1000m,383m,1000Mi,285Mi,nano
1721416396.50455,1000m,576m,1000Mi,284Mi,nano
1721416399.55261,1000m,576m,1000Mi,284Mi,nano
1721416402.60119,1000m,576m,1000Mi,284Mi,nano
1721416405.64179,1000m,576m,1000Mi,284Mi,nano
1721416408.69471,1000m,576m,1000Mi,284Mi,nano
1721416411.78194,1000m,576m,1000Mi,284Mi,nano
1721416414.85052,1000m,576m,1000Mi,284Mi,nano
1721416417.8959,1000m,576m,1000Mi,284Mi,nano
1721416420.93669,1000m,576m,1000Mi,284Mi,nano
1721416423.9813,1000m,617m,1000Mi,276Mi,nano
1721416427.01609,1000m,617m,1000Mi,276Mi,nano
1721416430.05886,1000m,617m,1000Mi,276Mi,nano
1721416433.10281,1000m,617m,1000Mi,276Mi,nano
1721416436.34735,1000m,617m,1000Mi,276Mi,nano
1721416439.39237,1000m,617m,1000Mi,276Mi,nano
1721416442.47399,1000m,617m,1000Mi,276Mi,nano
1721416445.51568,1000m,617m,1000Mi,276Mi,nano
1721416448.84202,1000m,617m,1000Mi,276Mi,nano
1721416451.88847,1000m,617m,1000Mi,276Mi,nano
1721416454.93048,1000m,351m,1000Mi,282Mi,nano
1721416457.96735,1000m,351m,1000Mi,282Mi,nano
1721416461.02743,1000m,351m,1000Mi,282Mi,nano
1721416464.06192,1000m,351m,1000Mi,282Mi,nano
1721416467.10281,1000m,351m,1000Mi,282Mi,nano
1721416470.14156,1000m,351m,1000Mi,282Mi,nano
1721416473.47108,1000m,351m,1000Mi,282Mi,nano
1721416476.50976,1000m,351m,1000Mi,282Mi,nano
1721416479.55256,1000m,351m,1000Mi,282Mi,nano
1721416482.59768,1000m,351m,1000Mi,282Mi,nano
1721416485.67592,1000m,611m,1000Mi,276Mi,nano
1721416488.77682,1000m,611m,1000Mi,276Mi,nano
1721416491.82047,1000m,611m,1000Mi,276Mi,nano
1721416494.86249,1000m,611m,1000Mi,276Mi,nano
1721416497.97698,1000m,611m,1000Mi,276Mi,nano
1721416501.01546,1000m,611m,1000Mi,276Mi,nano
1721416504.05502,1000m,611m,1000Mi,276Mi,nano
1721416507.0969,1000m,611m,1000Mi,276Mi,nano
1721416510.1386,1000m,611m,1000Mi,276Mi,nano
1721416513.18379,1000m,611m,1000Mi,276Mi,nano
1721416516.23155,1000m,602m,1000Mi,277Mi,nano
1721416519.26877,1000m,602m,1000Mi,277Mi,nano
1721416522.3214,1000m,602m,1000Mi,277Mi,nano
1721416525.39959,1000m,602m,1000Mi,277Mi,nano
1721416528.43984,1000m,602m,1000Mi,277Mi,nano
1721416531.48257,1000m,602m,1000Mi,277Mi,nano
1721416534.58657,1000m,602m,1000Mi,277Mi,nano
1721416537.62563,1000m,602m,1000Mi,277Mi,nano
1721416540.66509,1000m,602m,1000Mi,277Mi,nano
1721416543.70618,1000m,602m,1000Mi,277Mi,nano
1721416546.74709,1000m,592m,1000Mi,276Mi,nano
1721416549.78426,1000m,592m,1000Mi,276Mi,nano
1721416552.81976,1000m,592m,1000Mi,276Mi,nano
1721416555.8601,1000m,592m,1000Mi,276Mi,nano
1721416558.90626,1000m,592m,1000Mi,276Mi,nano
1721416561.98457,1000m,592m,1000Mi,276Mi,nano
1721416565.02546,1000m,592m,1000Mi,276Mi,nano
1721416568.07648,1000m,592m,1000Mi,276Mi,nano
1721416571.50902,1000m,592m,1000Mi,276Mi,nano
1721416574.55646,1000m,570m,1000Mi,285Mi,nano
1721416577.61033,1000m,570m,1000Mi,285Mi,nano
1721416580.65522,1000m,570m,1000Mi,285Mi,nano
1721416583.70787,1000m,570m,1000Mi,285Mi,nano
1721416586.75021,1000m,570m,1000Mi,285Mi,nano
1721416589.79244,1000m,570m,1000Mi,285Mi,nano
1721416592.84093,1000m,570m,1000Mi,285Mi,nano
1721416595.8929,1000m,570m,1000Mi,285Mi,nano
1721416598.94022,1000m,570m,1000Mi,285Mi,nano
